,actor_id,type,public_repos,public_gists,followers,following
13469,11898234,User,12,0,24,4
13470,11935832,User,9,3,13,5
13471,12027325,User,4,0,1,0
13472,12027441,User,20,0,1,0
13473,12077877,User,20,11,472,35
13474,12137504,User,53,0,10,206
13475,12139798,User,6,0,11,3
13476,12156624,User,84,5,21,8
13477,12237429,User,6,0,16,4
13478,12242590,User,5,0,1,0
13479,12261439,User,7,17,33,2
13480,12267324,User,17,0,0,6
13481,12282915,User,6,0,18,0
13482,12300669,User,82,1,12,0
13483,12301622,User,16,0,84,0
13484,12369792,User,94,2,45,22
13485,12373072,User,13,6,10,0
13486,12381034,User,91,2,157,39
13487,12404099,User,4,0,3,0
13488,12432241,User,40,0,6,9
13489,12449387,User,13,0,25,0
13490,12466233,User,41,18,140,4
13491,12514731,User,2,0,15,2
13492,12537966,User,10,0,4,1
13493,12565826,User,18,0,86,21
13494,12570877,User,42,1,32,21
13495,12605721,User,21,0,57,48
13496,12615148,User,74,4,29,3
13497,12692381,User,39,0,3,2
13498,12697489,User,22,0,19,4
13499,12699319,User,72,10,287,3
13500,12716979,User,40,0,12,9
13501,12737689,User,18,12,140,0
13502,12808424,User,305,29,220,884
13503,12808931,User,19,1,4,0
13504,12817816,User,6,0,4,0
13505,12821304,User,3,0,6,1
13506,12828077,User,23,0,6,0
13507,12930371,User,5,0,1,0
13508,12970120,User,9,0,7,0
13509,13013780,User,30,0,23,10
13510,13029839,User,68,22,122,50
13511,13046352,User,22,0,0,0
13512,13048366,User,19,0,10,4
13513,13057258,User,17,0,13,0
13514,13081808,User,9,0,19,9
13515,13098888,User,41,1,68,8
13516,13204473,User,13,1,2,2
13517,13267947,User,92,2,76,27
13518,13281374,User,5,0,3,0
13519,13285808,User,159,6,238,52
13520,13287984,User,91,2,44,47
13521,13305542,User,23,3,35,0
13522,13345708,User,12,4,18,9
13523,13346689,User,55,0,13,3
13524,13435983,User,5,1,0,0
13525,13454734,User,32,4,10,5
13526,13469016,User,12,0,2,0
13527,13474870,User,14,0,5,1
13528,13497871,User,44,9,211,17
13529,13501084,User,9,0,1,0
13530,13517857,User,7,0,11,0
13531,13547699,User,44,9,4,1
13532,13560798,User,7,0,2,0
13533,13592258,User,17,0,89,35
13534,13610895,User,45,5,22,9
13535,13697285,User,8,0,1,0
13536,13766136,User,11,0,9,6
13537,13780613,User,24,3,55,51
13538,13803237,User,0,0,17,0
13539,13805221,User,205,21,41,200
13540,13805595,User,54,5,52,19
13541,13811785,User,18,6,6,0
13542,13822661,User,14,25,31,0
13543,13837382,User,4,6,8,6
13544,13850721,User,15,0,0,0
13545,13948445,User,24,0,2,1
13546,13970228,User,43,2,8,13
13547,13971568,User,5,0,19,0
13548,13991173,User,65,0,55,42
13549,13993883,User,16,0,1,0
13550,14026830,User,24,0,8,0
13551,14062532,User,9,0,2,1
13552,14101523,User,35,9,200,118
13553,14115924,User,13,0,3,0
13554,14138494,User,36,0,33,1
13555,14152150,User,568,3,126,1
13556,14154054,User,20,1,18,8
13557,14218425,User,5,0,0,0
13558,14241278,User,11,0,1,0
13559,14278277,User,3,0,2,0
13560,14319357,User,32,3,106,32
13561,14351986,User,15,1,34,2
13562,14356145,User,4,0,2,0
13563,14358394,User,30,4,244,0
13564,14368203,User,13,0,9,0
13565,14567045,User,84,22,164,431
13566,14824964,User,7,0,1,0
13567,14831261,User,192,2,296,420
13568,14847450,User,20,15,36,4
13569,14849633,User,18,6,17,6
13570,14852019,User,3,0,181,0
13571,14985748,User,35,0,24,2
13572,15001780,User,6,0,22,1
13573,15019298,User,68,0,59,91
13574,15022811,User,1,0,0,0
13575,15038554,User,64,8,21,14
13576,15056957,User,61,23,53,30
13577,15073590,User,49,2,4,4
13578,15146411,User,11,0,0,1
13579,15153901,User,25,0,9,8
13580,15163996,User,17,0,5,1
13581,15189627,User,14,1,8,25
13582,15199031,User,118,31,2669,117
13583,15204440,User,19,0,47,3
13584,15215400,User,12,0,10,6
13585,15225823,User,5,1,0,1
13586,15240080,User,13,0,2,1
13587,15256660,User,102,3,255,119
13588,15268288,User,9,0,282,0
13589,15269764,User,23,1,10,6
13590,15275917,User,0,0,0,0
13591,15622106,User,71,9,111,31
13592,15693688,User,169,5,191,314
13593,15724724,User,11,0,30,0
13594,15850505,User,69,2,36,2
13595,15884415,User,124,38,685,54
13596,15911421,User,10,0,1,0
13597,15926980,User,48,5,22,5
13598,15971590,User,4,0,1,0
13599,15983921,User,0,0,20,0
13600,16028771,User,10,0,1,0
13601,16081914,User,7,0,4,3
13602,16122379,User,21,3,81,8
13603,16159590,User,7,1,0,0
13604,16167833,User,14,0,2,0
13605,16182107,User,9,5,5,3
13606,16217563,User,104,27,135,4
13607,16232057,User,0,0,1,0
13608,16239342,User,3,0,193,0
13609,16253859,User,60,20,15,0
13610,16259896,User,8,0,0,1
13611,16311747,User,8,1,23,3
13612,16383526,User,0,0,0,0
13613,16393876,User,61,0,33,53
13614,16418197,User,387,5,182,176
13615,16436920,User,38,22,17,13
13616,16494556,User,10,0,0,0
13617,16495365,User,15,0,9,4
13618,16521339,User,24,2,134,0
13619,16539896,User,136,13,74,8
13620,16541325,User,17,2,55,6
13621,16567977,User,40,11,95,524
13622,16596228,User,34,1,56,5
13623,16636962,User,11,0,21,3
13624,16647625,User,33,1,7,14
13625,16662068,User,28,0,20,19
13626,16692560,User,32,1,12,22
13627,16699877,User,6,0,0,0
13628,16726609,User,10,0,1,0
13629,16733618,User,46,1,20,32
13630,16844216,User,22,1,7,7
13631,16906646,User,9,0,13,0
13632,16915480,User,12,1,1,0
13633,16928382,User,19,0,12,1
13634,16968319,User,11,0,55,13
13635,17003240,User,12,3,20,6
13636,17010094,User,15,1,34,13
13637,17041173,User,25,4,6,9
13638,17087373,User,79,0,283,80
13639,17142206,User,73,20,36,53
13640,17167414,User,21,0,0,0
13641,17167829,User,38,1,3,0
13642,17168510,User,8,1,44,9
13643,17343328,User,6,0,5,1
13644,17431581,User,0,0,2,3
13645,17478738,User,2,0,1,1
13646,17488981,User,10,0,9,0
13647,17733533,User,25,1,6,3
13648,17759223,User,36,1,6,0
13649,17830527,User,0,1,10,4
13650,17869838,User,32,3,20,0
13651,17874713,User,5,1,7,2
13652,17900494,User,13,2,1189,0
13653,17905991,User,19,1,12,10
13654,17928966,User,61,3,32,7
13655,17935946,User,2,0,7,0
13656,17965194,User,5,0,0,0
13657,17974570,User,3,0,0,0
13658,17999517,User,66,2,22,1
13659,18002496,User,51,0,8,8
13660,18010834,User,3,0,32,0
13661,18055894,User,1,0,0,0
13662,18057016,User,0,0,9,1
13663,18150417,User,17,0,13,2
13664,18170114,User,2,0,0,0
13665,18221333,User,16,0,214,11
13666,18282288,User,63,6,99,120
13667,18329103,User,136,1,9,1
13668,18329778,User,48,11,55,7
13669,18333116,User,0,0,25,0
13670,18339250,User,11,3,34,165
13671,18352271,User,3,5,1,1
13672,18361764,User,14,2,33,0
13673,18369201,User,160,22,760,35
13674,18401805,User,36,22,428,358
13675,18451164,User,11,0,0,0
13676,18508068,User,0,0,12,0
13677,18526288,User,35,2,102,1
13678,18561820,User,71,52,21,10
13679,18567580,User,3795,0,8,0
13680,18599032,User,67,14,23,2
13681,18599354,User,37,0,19,2
13682,18604620,User,20,0,7,7
13683,18628534,User,57,1,14,26
13684,18664614,User,10,0,95,0
13685,19157360,User,57,15,186,127
13686,19161242,User,2,0,28,13
13687,19165014,User,39,0,10,0
13688,19174304,User,6,0,2,1
13689,19196536,User,266,102,1155,10
13690,19204398,User,15,0,32,1
13691,19312454,User,5,0,6,0
13692,19330189,User,17,0,7,0
13693,19364431,User,16,0,14,13
13694,19409726,User,51,1,17,0
13695,19416435,User,4,0,85,1
13696,19592990,User,39,1,23,0
13697,19600707,User,18,4,5,5
13698,19621411,User,45,7,100,15
13699,19634137,User,11,0,5,5
13700,19642016,User,86,6,33,53
13701,19672699,User,40,0,56,0
13702,19730984,User,30,0,1,0
13703,19737682,User,16,107,164,1
13704,19814047,User,38,0,9,0
13705,19878639,User,47,2,29,2
13706,19895583,User,13,0,5,6
13707,19925717,User,81,6,5,7
13708,20042607,User,63,0,230,122
13709,20294432,User,15,11,122,0
13710,20324612,User,7,0,6,4
13711,20365014,User,12,0,152,36
13712,20399011,User,0,0,7,0
13713,20403624,User,10,0,4,0
13714,20448408,User,55,3,45,36
13715,20528423,User,77,11,155,48
13716,20581345,User,2,0,7,11
13717,20640975,User,29,1,33,5
13718,20642658,User,6,0,4,3
13719,20651387,User,47,4,435,118
13720,20667293,User,21,1,38,0
13721,20686395,User,13,0,0,0
13722,20717737,User,18,0,0,0
13723,20724543,User,28,1,1,0
13724,20744592,User,45,1,11,0
13725,20753323,User,194,4,17,0
13726,20767708,User,1,4,4,0
13727,20773506,User,21,0,2,9
13728,20775801,User,40,0,35,31
13729,20839912,User,41,3,16,5
13730,20851144,User,44,2,67,14
13731,20934443,User,3,0,0,0
13732,20944364,User,21,0,14,14
13733,20952302,User,2,0,1,0
13734,21019740,User,11,0,10,1
13735,21084600,User,18,1,31,0
13736,21115742,User,13,0,1,5
13737,21148125,User,46,0,53,7
13738,21160136,User,14,0,4,11
13739,21238527,User,3,0,90,0
13740,21253569,User,31,0,32,6
13741,21304408,User,214,0,3,1
13742,21316782,User,26,1,11,2
13743,21349935,User,43,12,2,36
13744,21368066,User,41,16,23,4
13745,21700514,User,26,0,3,1
13746,22172091,User,3,0,14,0
13747,22215384,User,76,52,46,46
13748,22216761,User,123,0,194,256
13749,22287000,User,16,0,27,18
13750,22344340,User,15,0,0,1
13751,22361972,User,20,0,11,6
13752,22380829,User,59,1,2081,42
13753,22410393,User,16,5,19,26
13754,22420856,User,14,3,6,1
13755,22429695,Bot,0,0,0,0
13756,22453358,User,19,1,83,6
13757,22457751,User,80,11,301,88
13758,22508290,User,4,0,1,0
13759,22539190,User,12,0,0,0
13760,22633385,User,1409,0,223,8
13761,22740616,User,133,5,56,36
13762,22741979,User,27,0,1,2
13763,22746396,User,20,3,80,14
13764,22770898,User,12,0,5,0
13765,22800763,User,27,1,32,1
13766,22801583,User,136,0,138,41
13767,22827023,User,2,0,0,0
13768,22914086,User,20,0,8,3
13769,22937122,User,14,0,4,5
13770,22937558,User,27,1,10,7
13771,22955941,User,18,0,11,32
13772,22960744,User,1,0,2,0
13773,22987674,User,11,0,0,4
13774,23114548,User,1,0,4,0
13775,23220291,User,2,0,0,0
13776,23231289,User,28,0,20,8
13777,23247203,User,12,0,13,0
13778,23264151,User,6,0,2,0
13779,23274047,User,91,46,8,1
13780,23297417,User,46,1,91,10
13781,23385821,User,2,0,0,0
13782,23431373,User,46,0,25,1
13783,23491583,User,4,0,0,0
13784,23505832,User,1,0,0,0
13785,23526893,User,0,0,54,0
13786,23565400,User,9,1,12,8
13787,23585223,User,19,0,3,0
13788,23587151,User,46,1,6,6
13789,23639164,User,89,0,39,0
13790,23646532,User,5,0,19,0
13791,23649474,User,123,9,207,48
13792,23667947,User,40,8,27,34
13793,23690325,User,39,0,8,3
13794,23704571,User,5,0,0,2
13795,23738514,User,10,0,0,0
13796,24210656,User,28,2,291,16
13797,24272472,User,5,0,60,0
13798,24275422,User,5,0,4,0
13799,24399930,User,0,0,0,0
13800,24453563,User,27,0,22,1
13801,24482484,User,11,6,19,0
13802,24567974,User,5,0,20,0
13803,24611656,User,3,1,3,0
13804,24628838,User,6,0,0,0
13805,24685772,User,14,2,6,2
13806,24713065,User,46,4,33,29
13807,24732563,User,22,0,8,5
13808,24738423,User,10,2,2,0
13809,24757058,User,18,0,11,11
13810,24875393,User,0,0,1,0
13811,24882762,User,55,0,196,2
13812,24916981,User,6,0,0,0
13813,24925828,User,3,0,0,0
13814,24947345,User,0,0,1,0
13815,24964592,User,8,0,0,0
13816,24977596,User,21,0,66,33
13817,25054729,User,5,0,13,1
13818,25057618,User,199,91,257,103
13819,25163644,User,32,7,25,13
13820,25192197,User,112,106,87,307
13821,25202671,User,6,0,0,0
13822,25209155,User,16,0,4,3
13823,25224986,User,15,0,208,5
13824,25233514,User,6,0,5,0
13825,25263210,User,144,15,61,18
13826,25296267,User,62,6,59,1
13827,25307628,User,59,29,102,17
13828,25397800,User,34,4,18,7
13829,25405787,User,0,0,15,0
13830,25494577,User,10,1,15,1
13831,25504173,User,3,0,1,0
13832,25516462,User,1,0,0,1
13833,25526037,User,26,0,126,28
13834,25540979,User,3,0,6,2
13835,25576873,User,6,13,5,1
13836,25641402,User,15,5,19,0
13837,25689525,User,95,2,20,5
13838,25847370,User,0,0,0,0
13839,25857203,User,41,7,237,20
13840,25882819,User,101,0,5,2
13841,25955146,User,72,25,22,3
13842,25969716,User,1,0,5,1
13843,25997789,User,35,0,7,1
13844,26075258,User,66,0,29,8
13845,26118718,User,28,0,59,4
13846,26197929,User,1,0,0,2
13847,26226804,User,139,25,49,19
13848,26239939,User,68,25,34,0
13849,26419192,User,3,0,0,1
13850,26459560,User,5,1,7,10
13851,26527529,User,28,2,41,47
13852,26538619,User,71,0,122,0
13853,26568757,User,34,0,0,0
13854,26596456,User,97,0,40,99
13855,26625149,User,47,0,72,73
13856,26625306,User,12,0,17,0
13857,26626415,User,24,0,52,22
13858,26653468,User,111,42,99,101
13859,26658441,User,23,0,46,6
13860,26658608,User,28,0,12,13
13861,26778356,User,24,1,8,8
13862,26825291,Bot,0,0,0,0
13863,26859204,User,74,24,561,11
13864,26872252,User,10,0,19,8
13865,26909696,User,14,0,10,0
13866,26976876,User,0,0,0,0
13867,26977075,User,6,0,7,2
13868,27020510,User,57,101,89,14
13869,27352691,User,59,0,12,10
13870,27640403,User,2,47,183,2065
13871,27722486,User,26,0,66,11
13872,27729854,User,26,0,2,6
13873,27743960,User,10,0,34,13
13874,27757146,User,9,0,985,10
13875,27822304,User,2,0,3,0
13876,27874591,User,311,165,280,164
13877,28070886,User,14,0,12,10
13878,28099824,User,3,0,0,2
13879,28114703,User,149,5,57,40
13880,28294719,User,7,0,2,20
13881,28309249,User,3,1,2,0
13882,28387757,User,0,0,7,0
13883,28388247,User,0,0,8,0
13884,28479139,User,29,9,200,210
13885,28519865,User,15,0,20,0
13886,28541963,User,25,2,15,0
13887,28548492,User,53,3,38,26
13888,28569040,User,39,0,6,0
13889,28617060,User,34,7,55,8
13890,28647601,User,42,0,39,43
13891,28656157,User,36,9,59,24
13892,28762486,User,4,0,7,0
13893,28788585,User,27,0,28,10
13894,28790108,Bot,0,0,0,0
13895,28942857,User,46,22,3,3
13896,28956764,User,20,0,4,0
13897,29036417,User,19,0,20,24
13898,29212519,User,43,5,52,0
13899,29245900,User,39,0,11,24
13900,29249150,User,5,0,2,0
13901,29250197,User,8,0,0,0
13902,29285871,User,0,0,0,0
13903,29302218,User,0,0,14,0
13904,29309581,User,5,0,1,0
13905,29380294,User,48,1,4,3
13906,29423451,User,0,0,6,0
13907,29433710,User,12,0,5,0
13908,29541480,User,83,4,13,27
13909,29582865,User,179,9,75,32
13910,29621458,User,24,0,68,0
13911,29634042,User,1,0,0,0
13912,29650881,User,3,0,1,0
13913,29694150,User,7,0,1,2
13914,29739965,User,0,0,10,2
13915,29780637,User,68,0,23,6
13916,29880145,User,18,0,9447,115
13917,29888381,User,14,0,4,0
13918,29927910,User,0,1,0,0
13919,30255708,User,5,0,12,4
13920,30315706,User,195,0,470,586
13921,30385241,User,52,4,153,358
13922,30486710,User,15,2,25,10
13923,30525741,User,94,0,516,396
13924,30537603,User,29,5,9,3
13925,30537854,User,0,0,1,0
13926,30602739,User,8,0,10,0
13927,30606887,Bot,0,0,0,0
13928,30608893,User,15,0,9,0
13929,30685618,User,3,0,0,0
13930,30733101,Bot,0,0,0,0
13931,30737530,User,7,0,68,0
13932,30797606,User,4,0,5,1
13933,30827238,User,11,0,8,1
13934,30913090,User,24,0,13,4
13935,31096837,User,17,0,3,6
13936,31110506,User,3,1,4,0
13937,31145923,User,9,0,4,0
13938,31173107,User,2,0,1,0
13939,31225471,User,8,0,39,2
13940,31301654,Bot,0,0,0,0
13941,31489089,User,19,0,53,9
13942,31490067,User,13,0,5,0
13943,31508490,User,241,1,26,45
13944,31522760,User,36,2,232,50
13945,31688823,User,114,1,23,34
13946,31772473,User,3,0,0,0
13947,31773928,User,18,0,37,15
13948,31777345,User,553,8,315,289
13949,31800336,User,26,0,11,4
13950,31839681,User,29,0,15,61
13951,31858072,User,1,0,0,0
13952,31875453,User,8,0,8,0
13953,31974658,User,5,0,0,0
13954,31977171,User,17,0,93,53
13955,31996417,User,2,0,15,1
13956,32034278,User,15,0,13,1
13957,32092402,User,4,0,1,0
13958,32096062,User,18,0,24,1
13959,32304009,User,2,0,7,2
13960,32412802,User,19,0,3,3
13961,32428676,User,15,0,1,0
13962,32525609,User,62,3,50,8
13963,32536022,User,1,0,0,0
13964,32652776,User,0,0,0,0
13965,32686087,User,0,0,72,2
13966,32700855,User,26,0,19,7
13967,32752809,User,20,1,6,2
13968,32832641,User,46,0,33,4
13969,32837941,User,14,0,3,4
13970,32841130,User,52,0,86,3
13971,32851253,User,12,0,3,6
13972,32883500,User,6,0,0,0
13973,33065839,User,27,0,17,2
13974,33176053,User,4,0,19,21
13975,33176108,User,21,1,50,0
13976,33203301,User,89,2,45,47
13977,33250855,Bot,0,0,0,0
13978,33333155,User,8,0,0,0
13979,33364652,User,120,1,22,32
13980,33374965,User,27,0,8,27
13981,33488229,User,2,0,15,0
13982,33491035,User,5,0,36,54
13983,33598078,User,4,0,2,1
13984,33742067,User,25,0,4,11
13985,33794770,User,5,0,3,2
13986,33834933,User,4,0,0,0
13987,33961674,User,605,162,244,897
13988,34029797,User,1,0,0,0
13989,34068740,User,1,0,0,0
13990,34165124,User,57,0,35,33
13991,34233075,User,21,0,2,1
13992,34250637,User,28,0,1,2
13993,34296482,User,54,1,4,12
13994,34327711,User,1,0,8,0
13995,34407567,User,46,5,47,30
13996,34555510,User,66,2,99,59
13997,34665674,User,5,0,1,0
13998,34669131,User,0,0,5,0
13999,34715963,User,1,0,3,0
14000,34838308,User,19,1,1,1
14001,35025882,User,32,0,7,2
14002,35075700,User,3,0,2,0
14003,35160942,User,63,0,0,0
14004,35190819,User,37,0,3,1
14005,35192450,User,27,0,8,1
14006,35271042,User,62,15,375,76
14007,35374649,User,158,29,9957,116
14008,35386883,User,2,0,1,0
14009,35579283,User,62,4,95,4
14010,35585791,User,51,0,925,31
14011,35588783,User,9,0,4,0
14012,35595065,User,51,0,1,5
14013,35607980,Bot,0,0,0,0
14014,35768171,User,6,0,74,0
14015,35819229,User,2,0,5,0
14016,35857100,User,5,0,0,0
14017,35978579,User,21,0,4,2
14018,36078770,User,10,3,15,12
14019,36083550,User,20,0,9,3
14020,36183870,User,6,0,7,6
14021,36239017,User,49,0,31,38
14022,36315888,User,4,0,3,0
14023,36414270,User,18,3,17,10
14024,36503113,User,31,0,10,4
14025,36554565,User,14,0,0,2
14026,36558508,User,12,0,24,25
14027,36583926,User,5,1,4,1
14028,36613477,User,32,1,121,45
14029,36771401,Bot,0,0,0,0
14030,36858951,User,3,0,9,0
14031,36923089,User,32,1,21,8
14032,37011898,User,12,0,10,1
14033,37046727,User,3,9,30,1
14034,37070655,User,1,0,0,0
14035,37117037,User,4,0,0,1
14036,37270891,User,11,0,3,0
14037,37295236,User,21,0,16,1
14038,37472600,User,16,3,2,1
14039,37561740,User,81,51,112,33
14040,37597443,User,15,0,36,0
14041,37626415,User,1,0,24,0
14042,37629766,User,13,0,4,0
14043,37798644,User,16,0,160,20
14044,37817957,User,13,0,8,0
14045,37853180,User,21,0,20,25
14046,37854986,User,1,0,4,0
14047,37855075,User,0,0,10,0
14048,37884920,User,22,0,5,0
14049,38067786,User,71,38,98,202
14050,38084098,User,3,0,7,0
14051,38088949,User,13,1,7,0
14052,38106814,User,9,0,13,5
14053,38240633,User,39,0,12,0
14054,38248129,User,63,0,124,23
14055,38270282,User,34,0,315,0
14056,38300436,User,34,3,3,0
14057,38332422,User,9,0,0,1
14058,38341030,User,1,0,0,0
14059,38399942,User,8,0,38,5
14060,38507396,User,12,0,1,0
14061,38602062,User,34,2,11,1
14062,38657976,User,3,0,6,0
14063,38699316,User,0,0,0,0
14064,38702195,User,6,0,2,0
14065,38744110,User,27,4,4,0
14066,38749041,User,4,0,2,1
14067,38810401,User,10,0,6,10
14068,38841491,User,55,1,184,61
14069,38921899,User,10,31,2,3
14070,38973423,User,11,0,18,7
14071,38990715,User,16,0,4,1
14072,38994110,User,69,0,194,4
14073,39109137,User,7,0,4,0
14074,39311140,User,2,0,10,0
14075,39378793,User,25,0,0,15
14076,39395247,User,37,1,43,19
14077,39442864,User,5,0,2,4
14078,39514029,User,92,2,3,1
14079,39527334,User,3,0,1,0
14080,39528102,User,7,0,0,0
14081,39532103,User,0,0,5,0
14082,39539223,User,0,0,267,0
14083,39544797,User,5,0,3,0
14084,39779558,Bot,0,0,0,0
14085,39883682,User,39,0,5,0
14086,39908973,User,2,0,1,0
14087,39923391,User,16,0,18,1
14088,40016057,User,45,11,18,17
14089,40040992,User,0,0,1,0
14090,40047452,User,5,0,1,0
14091,40054279,User,3,0,2,0
14092,40191615,User,28,0,6,1
14093,40325757,User,6,0,2,0
14094,40371649,User,8,0,4,0
14095,40387179,User,16,0,4,0
14096,40390867,User,16,0,6,13
14097,40514306,User,111,25,241,21
14098,40518093,User,15,0,0,1
14099,40586421,User,2,0,0,0
14100,40587912,User,3,0,1,0
14101,40655785,User,29,0,3,0
14102,40815708,User,311,0,13,5
14103,40892157,User,19,0,0,0
14104,40974010,User,27,2,4,0
14105,40977455,User,36,0,84,15
14106,41081945,User,0,0,0,1
14107,41314966,User,5,0,9,4
14108,41558831,User,56,0,44,15
14109,41597107,User,333,9,73,36
14110,41606954,User,1,28,25,4
14111,41638679,User,12,0,7,2
14112,41715314,User,2,0,0,0
14113,41773861,User,266,2,237,165
14114,41809508,User,32,0,44,34
14115,41898282,Bot,0,0,0,0
14116,41924494,User,13,2,54,10
14117,41989590,Bot,0,0,0,0
14118,41989919,User,15,0,7,0
14119,42001051,User,0,6,1,1
14120,42041276,User,35,0,1,0
14121,42087567,User,20,0,1,1
14122,42106787,User,18,0,140,0
14123,42257786,User,3,0,4,3
14124,42276368,User,3,0,10,11
14125,42386326,Bot,0,0,0,0
14126,42518259,User,24,0,3,5
14127,42748379,Bot,0,0,0,0
14128,42867097,User,21,1,50,36
14129,42973632,User,2,0,16,0
14130,42996048,User,3,0,0,0
14131,43015045,User,39,0,0,6
14132,43030865,User,5,0,10,9
14133,43110995,User,14,0,6,1
14134,43112139,User,152,3,25,38
14135,43151199,User,4,0,2,0
14136,43204447,User,0,0,2,0
14137,43252954,User,20,0,6,1
14138,43296707,User,33,0,5,0
14139,43421140,User,15,0,20,0
14140,43434922,User,6,0,11,0
14141,43478413,User,2,0,31,0
14142,43492737,User,2,4,4,0
14143,43535167,User,15,1,14,0
14144,43543919,User,4,0,1,0
14145,43621845,User,35,0,10,5
14146,43759233,User,26,30,204,0
14147,43809577,Bot,0,0,0,0
14148,43823242,User,8,0,0,0
14149,43851243,User,74,1,75,90
14150,43895442,User,19,0,7,0
14151,43962154,User,15,0,1,2
14152,43995119,User,0,0,4,2
14153,43996225,User,0,0,6,0
14154,44069206,User,0,0,5,0
14155,44190602,User,0,0,0,0
14156,44300735,User,26,0,9,3
14157,44426435,User,20,0,2,7
